1422735442,1392328037,412755077,1427715819,1422735458
694300173,3916226274,1107582352,694302375
1245871899,1311506733,1245872066,1245872031
530553963,530553962,530553964
490482494,490482495,762550680,252462661
1237525447,1237525603,289468943,289468944
2352109933,2685652873,1312307039
1241167482,1241167527,1434759629,1434759585
1716439171,1716439212,1716439179
3907743830,3907743829,3907743831
1075068847,1075068740,1075068684
1214839090,1214839091,1214839085
1831721224,1387064145,1387064132
3692808660,3692808659,3692808661
2739827098,767150801,1140837848,2739827100
1238947589,1238947890,1238947041
2285199210,1374389039,1374389040
2361943208,1431540365,2361943225
2013213492,2013213491,2013213493
846113308,1382809783,2386003177
1212241147,1210429693,251195613,2040221906
831727336,831727821,831728836
1088787741,1088787992,1088789014
5284412773,5284412772
423806782,2411660504,1434079166,1431808287
3816689070,944461192,223431873,3816689069
1114716454,1114716784,1114716367
1240973204,1240973286,1240971054,1240971803,1240973188
5219970778,5219970783,5219970779
2076354498,2076354514,1227929280
1990743301,778510341,2409462894,1990743329
1082569406,1082569447,1082569472
1066257443,1185957553,1437190356
1139602564,1139602057,1139602220
1211531017,2053910920,1211531010
1240972864,1240972554,1240971260
2442231478,2154783149,2442231467
1858145088,1858145089,1858145086,2154782027,2154782022
1830614093,1830614092,395530508
495928481,701854417,1102388985
4208619057,4208619058,4208619056
251063846,619097734,251942324
1386042427,1386042538,301945574,3917084138
2154782760,2154782676,2154782769
1084293425,1084293309,1238947482
2107138274,2107138275,656206860
1904033943,1904033940,1904033945
2451243211,2451243208,2404900812,2451243212
494786854,2401122816,494786853
427901061,427901060,806823010
863339472,863339841,863339294
3907743804,3907743803,3907743805
1463860293,1102365128,1102365103
1203081718,1203081483,1203081631
1226759357,1226759390,1226759434
1124596426,3916226296,1103241061
2409462123,2409462127,2900144372
1195214208,1195214653,1195213601
1229547288,1229547388
2611152397,2611152436,1234377753
1252684174,1252684233,1253601095
769244090,1325280812,656206862,769244091
1174222453,1174222161,1174222225
619099844,343081237,1990743694
1141907303,1141907390,1141907376,1203081399,1141907318
1088194680,1088194788,1088194730
1802724523,223424126,1802724524
1203081463,1203081545,1203082039
2110432863,2110432864,824176581
1203082027,1203081444,1203081761
1858145080,753912016,1716419747
741389066,741388952,741389019,741389077
1121843677,2431831492,936365175,1102378453,1102378451
1393209246,291983616,4497271501
2642314032,1237275096,1237275016,2642314030,2642314034
1424873754,1424873749,1424873757
2482625349,2482625348,2482625344,2482622526
289467657,1077723583,1084293254
702739432,692993321,249719926,702739553
1084164621,1084164603,1084164544,1778842280,1084164709
1141907357,223419379,1141907349,1141907421
1229547229,1229547294,5280177823
1028388822,1028388013,1028388275,1142034765
1239622845,2076513386,3944101313
2408464873,1028388462,1028387681
4325392958,1065657384,426629475,4325392957
249711892,249711891,249711893
1163213233,2409462664
1185617498,1185617518,1185617480
1663763613,1663763615,1663763611
2285561064,2285561065,1129560373
4368547836,4368547837,4368547850
1118418181,1118418103
1240973136,1240971875,1240972649
1098111905,411725384,411725385
1253601158,1253601095,1253601111
2143575206,2143575197,1281702310
2609270966,2609270964,2609270968
251065107,1387240912,1422735439,1387240983,1393209175
794721842,1303901209,413375633
1203082481,1203082032,1203082390
3956853745,494778107,2418024043
2013213431,2013213432,2013213430
1096508880,1096508745
824176628,3956692741,824176303
1313186614,1313186612
2269325788,2269325795,2269325784
1802724524,1802724523,832785114
3689074695,3689074694,3689074696
3689074701,3689074700
1170633677,1170622965,1170622128
1084293055,1084293558,1238947528
1174222256,1174222230,1174222292
1170326738,800954966
1387064145,1387064146,1831721224
1193821456,1904033752,1904033743
1252684025,1252684135,1252684047
2118027025,1437309520,2118026980,3246184014
1088667145,1088666749,1088666225
2641137538,1437309304,1107582352
1393829906,1393829895,1393829866
1238947185,1238947962,1238946767
530553970,530553966,530553972
291994477,1334196088,291338908,1434042761,660609359
1132489874,3879620242,1132489880
1228874776,1228874815,1991875875
1103141926,1988287047,1543221689,1103035547,1121843821
1990754261,1990754262,1225471644
1990754255,1990754251,1228874766
2106862018,2106862065,2106862032
832785343,1802724536,1991911262
2381120899,2381120900,1393783000
1821311210,1821311215,1821311207
1237275187,2597268193
1576479147,1990814555,1576479149
412382348,1212240503,824176383
863339373,1626509913,863339578
1203082565,1203082132,1203082373
1229547260,5280224926,1229547259,1229547331,5280224926
223406357,1084293812,1227585817
3397922792,3397922790,3397931793
1084293480,289467652,289467653
2656245027,1082551625,2656245036
1185574434,1192361678,1185574426
1148617135,1148617098,1148616934
5248249430,5248249302,5248249428
1111865162,1111865130,1543221689
2411842229,2411842239,1229547214
1788278473,1839473430
1083930535,611764486,1990754240
2401080427,1141753788,2401080444
1237275058,2642314021,1315087792
494778117,249720599,2078988428,494778116
885967769,2326625492,885967810
1989823968,656222191,251198208
2177327713,1214835845
1901717087,1901717117,223433941
2010381743,2010381758,2010381738
3944101259,3944101258
5239276142,2032405403,5239276145
5439064049,1215189903,1533533630,5439064051
1552294931,1552266286,1084164611
1366947257,1366947261,1084293625
741388980,741388984,741389065,741388979
250587795,2050186154,223406541
1203081573,1141907301,1203082343,1203081645,1203082158
1203081527,1203082100,702131552,277510547
2110432736,2110432734,2110432733
1366947316,369348995,1366947303
1431596833,4325393148,1133541701
1464776189,1386004782,369332545
1084293130,1084293259,1084293268
1084293049,1084293834,1519994797
1401264555,2271842665,1408128704
2105722983,2382206232,2050181920
1084293108,352984571,1227577590
1157285502,1049740276,2702185306
1241167580,1241167530,1395573458
317513729,1378332566,317513730
1241167564,1390368243,1390368136,1390371869
1655493765,1234589316,1655493755
1373405601,1434090977,369333314
1088194778,1088194779,1088194739,1088194673
2410582411,1241977205,1241977398,2410582409
423799097,3917084139,423799098
2438462000,2438462012,2438461997
5219970775,5219970774,5219970776
2105722970,2050181924,767150830
1214431119,1214431112,1082588777
3223496807,788123535,788123187
538468838,249720352,249720353
2451243255,2451243257,2451243252
1522667663,2650156647,369333034
1238946666,1238947482,1238948004
2442231686,1307729835,1857053940,2442231484
762550685,741388998,762550724
1350021319,1350021317,1215188746
251196424,251196423,251196425
1644071086,1644071085
2004084246,2004084263,2004084235
3689074693,3689074692,3689074694
1102293033,1127793537,1463860354
5246706050,5246706049,5246706048
1240972916,411725400,411725401
223424111,223424110,1303934315
1569570831,1385609553,1385609525,1569570735
1429164620,767150912,767113106,3781996729
1543221686,1988287047,1103141928,2295001681
1424873749,1424873746,1424873754
2410582149,1165266239,1161943988
1185574317,1185574334,1185574325
1170634068,1170624361,1170633755
1225471576,1225471511,5246668959,1225471470
3797183136,3797183132,3793058541,3797183135
423789725,1237275038,490476628,423790636,3736933164
1229547262,1229547312,1229547471
2077516241,2077516266,2077516262
1186900633,1186900677,1186900643
1375403980,1385679293
1141907453,1141907384,1141907350
1179157341,1179157066,1179157880
1088194744,1088194691,1088194723
2407522016,2407522046,2407521999
2110432718,530553853,2110432715,2110432721
1228874815,1991875874,1228874776
1489293904,1203082317,1993281062
1237275154,1238517473,1237275182,1237275174
1644071075,1533533628,1644071077
2409462054,1174168185,1173949497
317513715,1276788865,800954296
343081264,1366947357,369352590,343081259
1121243265,1121243205,1121243219,2639942608
2121788410,1195214241,2324424582
2408464768,1288560229,1141826436
1225471437,487268118,487268120,1225471408
1082413957,1082413027,1431826897
1229547303,1229547253,1229547390
5214567985,5214567986,5214567984
5286368401,1225471423,1229547362
2900424903,1238947605,944461300
1408128113,1083930564,1391221818,1408128122
1374389036,863339610,863339390
1899614169,1899614170,1899614136
1821311011,1821311013,5219970784
1147837132,479099264,1147836331
1238948103,1088211883,1238947805
317513728,317513727,1276788818
741389080,741389002,741388906,747988996,741389082
1990743559,1152632182,1990743568
423812902,1131209280,1131209758,1131209441,1131209379
2078574823,1103035561,1345960106
1049746296,1049739796,863339300,2702185306
1129246414,870542127,1129246543
317513716,1276789082,1226586295
3793058534,3793062773,3793058550,3793058546,3793058548
1385661309,3221334367,1385663987
2154782946,2154783043,2154782937
1338629524,1313236066,1318765042,1338629536
1225471498,1225471416,5286392827
1909502039,1307729930,1307729826
1991911232,1991911234,223424122
1387064132,1831721224,1387064127
2756621350,2756621348,745810259
1228874761,1990754225,1990754229
831727821,249707235,831727336
2271842581,1241167528,2271842579
1252684011,1252684210,1252684172
1395566991,1802746412,1802746414
1252683943,1252684142,1252684193
2401122976,3734164461
223439751,1083930581,128521145,1821311015
1237275229,1237275194,2631409302,1237275081,1237275042
2380815754,2380815772,2380815749
599353197,1204278836,1033478324,1033478332
2076267030,3029797868,1242760106,704257960
607013285,2381120983,2381120973,884802238
1350021328,1350021322,1350021321
482815803,482815802,482815804
1088211683,1088211966,1088211804
1131140951,411725411,1131140800
3692808846,3692808845,1240971381
1161943988,2411659357,2410582149,1161944830
1237275213,1237275197,1237275123
1280119543,1280119538,1280119554
530554112,530554034,530554113
2101340361,2105722966,2460645373
1139669426,395530508,427901254
1991911016,1991911018,1991911011
3907743781,288908337,863339341,3907743780
1088194691,1088194632,1088194744
702131514,1203082297,702131523,1141907422,1203081856
1088194739,1088194654,1088194778
1240973104,1137611621,1240971816
1241977095,1241977392,1376437572
561090084,561090083,561090085
252335564,1474060094,1359265885,1165314222,753969067
1203081586,1203081832,1203082149
1434090981,369333302,359322401
1141764944,1161943861,1141753800
1385926743,249719928,251964879
289467683,1088211817,1121243207
3793058546,3793058534,4191923729
944460787,944460913,1238947759,944461051,1238947605
223429957,249720365,223430575
4491057665,4491057676
885968180,885968062,885967833
2433372298,249716948,1434022926
2386026943,2386026929,2386026947
1102365103,1463860293,1124587086
1139601826,1139601930,1139602598
1203082044,1203081465,1203081792
1245602590,1245602477,1307974061,1245603933
2004084103,2004084094,2004084106,5347530904
1207201147,1207201207,1207201129
423796991,870542068,884802390,1075068768
741388984,741388904,741389032,741388980
1424873462,1424873452,5248234970,5248234997
1422735440,1427598313,1422735441
1078814351,1431596835,1065657356
1716419452,1716419751,1716419866,2004084129
128521145,797481864,223439751
1238947351,1519994778,1088211883,1238947502,1238946608
3907743826,3907743825,3907743827
3205016648,3205016659,3205016627
3907743835,3907743836,1198047696
1237274985,1237275240,1237275162
251961613,1463860174,251961615
1788278528,1083930983,1368615782,1083930485
2079091730,2079091683,2079091706
3155902473,3155902472,3155902482
423812900,2381121237,494786867
1185574057,1185574047,1185574067
1234588940,1234589114,2408611349
1365645293,1368656923
2326625289,1423649476,2326625264
252753700,249699655,249699656
487268088,1229547289,5280085167,660618722
1075068801,1075068708,1075068804
1228834019,2410582472,1107383019
2013213299,2013213301,2013213298
1227585816,1663778234,395551268
1252684135,1252683971,1252684025
4344067977,4362358196,480675476
1088787833,1088788097,1088789120
2386027058,2386027040
1237275091,1237275178,1237275141
944461087,944461391,944460909
2894718901,1141854647,1331908742,2894718902
1142035485,1142033712
1281702313,1281702470,1281702351
1990743713,976475301,1375644860
1392328071,4497271501,1387052670
2006717045,2006717046,2006717043
1088667008,1192545368,1088666108
1229547330,5246618249
1203081979,1203082065,1203081858,1203082628
1417009311,1429164623,1417009312
538469071,223430010,223430011
1393773745,1858125315,1141779175
1318765041,1338629536,1318765039
3797183144,3797183143,3797183145
607958046,607958047,1163258696,607959727
1195213601,1195214208,1195213978
2378690856,5309040733,250892645
249720353,538468838,249720354
1215189049,1215189966,1215188723
3816689065,2154782131,3816689064,2154782093
870541879,870542082,870542063
863339638,863339314,1107382980
1203082338,2340465754
4852331447,4852331446,4852331448
764343373,764343407,764343464
1164777622,1141764899,1161944142
1227585813,759566846,759566838
2411660069,2411660213,759566825
479707722,479707721,479707723
4151135024,1372569023,1073536229
3809866614,656206833,1430375750
3731455635,3731455634,3731455637
3700686166,1988287023,1967088222
252459510,1988287044,1121843743
2757848576,2757848574,2757848578
1988287013,249814418,223409167
5284048366,660618726,1229547421,5284048367
1229547516,1229547364,1229547263
1185540394,2574058877,1185540408
1424874090,1424874097,1424874071
1375692803,291338909,3725684269
2144960866,251964882,251964883
1990743262,2407812423,778510341
1203082462,1203082540
1391221800,1391221818,1434759597,1408127926
1088194708,1088194655,1088194685
1161944021,1161943882,4368547868
1185736259,1185736131,1185736174
1227579607,1227579601,1227579609
1438273708,1107382858
1716419631,1716419354,1716419357
1990814549,1990814548,1990814551
4715560216,395513612,748757918
1377294687,223446525,769244079
2076624303,3090242616,1990743416
1334196110,1654070381,291994475
1989399906,1417009292,1417009293
1419015779,1419015869,1419015536
530554103,530554102,530554104
1990743197,1990743184,2407812423
1238946698,1238947070,1238948051
1437229442,824176227,1147838306
2628135033,2628135040,2628135031
1139496780,494778115,494778116
1519987433,1088211741,1088211852
1185617477,1185617482,1185617495,1185617505
1991911021,4062490199,1991910966,3780904266
1238947041,1238947589,1238948086
1386042440,1386042517,1386042448
2442231490,2442231497,2442231468
1028388275,1028387725,2408611662,1028388822,1028388579
530553804,1335953710,1242760077
1075068717,1075068848,1075068827
1141764932,2381120765,1166156170,1163241460
1084293045,2401254972,2401254969
1404743510,1369683016,3156070210
1307729790,482815808,1307729830,1307729754
1083930850,735396904,2004084059
1114716776,1114716865,1114716898
1228875486,251946608,1228875487
1904033863,2902120363,1904033847
1107586827,3222956061,1385676895,1125104291
1195214258,1195213852,1195214643
769244084,1368605895,1368603753,1411840149,1368667763
1088194750,1088194697,1088194791
1821310995,3563866729,1423649414,1831720928
1821311157,1821311159,1821311155
5284569592,5284569591,5284569593
412744827,412744826,412744828
824175930,1533533630,1102348455,301945572
1522667727,1072503547,1234377750
1778842174,1778842175,1778842173
2971211759,369333008,1522667720
1858145090,1858145089
1821311151,1821311153,1821311149
1342320635,5246744574
846113114,4087554376
1366947331,1226617580,1366947339
2288055614,249716060,426634695
837947798,837947803,837947822
1387052710,1420851367,1387052721
2154782401,2154782393,2154782408
3793062772,3793062771,3797183131
1077723588,1077723579,1077723583
1102375781,1121843684,1121249485
223419304,2511413359,5429399326
5214567999,5214567998
301947167,301947166,301947168
2244018316,1156170670,1156170685
2451243260,2451243259,5239276156
1192361691,1185574430,1185574431
4368530167,4368530177,4368530161
1836357990,1377291447,1781489748
1185573214,1185573213,1185574053
4052833440,611758732,3725682094,4052833441
2326625455,2326625461,2326625448
3218523584,3218523583
1367540916,1990773441,693010682
1139601561,223424110,1313139435
1252684190,1252684026,1252684199
1821311178,1821311180,1821311176
1203082281,1203081766,1203082101
1229547495,1229547250,1229547351,1229547384
1096508908,1096508930,1096508910
2285561077,1382840075,760613155
1544306731,1552168844,1551393365,1544306706
1991910945,1644071051,1991910952
2077516280,2077516238,2077516272
1203082020,1203082206,1203081618
1280119539,1203081574,1280119545
530554104,530554103,530554105
1088194693,1088194641,1088194675
1228098657,1116745255,474411919
2118105023,1241894817,249721141
2642304159,2642304156,2642304166
2401122838,2401122841,494786856
1083415129,1221545379,1193082464
1234589147,2739964932,1234588975
1084164542,1788278414,1778991799
2053911418,494778111,494778112
4208619052,4208619053,4208619051
1101742827,1101742758,1101742730
870541907,870541890,863339698
1193821475,3397922774,1904033757,1904033752
1802724515,223424130,1802724516
885967482,885968104,885967900
1179158712,1179158133,1179157066
1252684263,1252683968,1252684077
863339735,1234423115,1070518082
2382206228,2105722989,2061896838
3916226283,2641137545,1103068921
759739643,759739651,1227585830
1088211634,1088211906,1088211758
1203082198,1203081652,1203082119
1307729950,1307729777,1307729827
1088979823,1088979769,1088979623
1368714647,1368714672
1088666553,1088666962,1088666147
252460428,726158687,870542115,252460199
4208619040,4208619041,4208619039
2083468975,824176045,1219418690
1203081435,1203082066,1203082542
5255597960,5255597959,1359215283
1395573456,1394505346,1394511298
1084293115,813015279,813015659
1142035391,1142034785
4807612242,656222190,1989823989
1237275086,1237275170,1237275122
1237275247,1237275236,1237275155
1424874292,1424874299,1424874284
2386026949,2386026947,2386026941
1615595859,1203081948
1303901217,1141907406,1303901276
4208619049,4208619050,4208619048
538468981,223429994,223429996
1229547345,1313145308,1229547298
1417009310,1417009309,1429164623
4384785616,4384785615
2153606877,1227927312,3713076377
944460837,944461090,944461343
3331561081,1386031999,5284569982
1237275224,1237275188,3690780603
1781489565,1781489546,1781375925
2410582374,2410582366,2410582381
2438462397,2438462393,3816689062
2920183141,2920183140
1377291553,1781376033,1083930579
1163242458,1163241514,1163242547
1185617494,1185617512,1185617514
1227577508,251945689,1084293378
832786290,832785517
2442231319,482815823,2442231314
223408558,223408559,1678157310
1437187536,1080460022,1080460001
1142034927,1142035040,1234588978,1234588956
1142033712,1142035485,1142034816
1307974066,1307974062,1307974064
3944101668,3916223349,3916224454
1238946906,289467682,1238946613
1311871842,1141826433,778510725
1307729929,1307729888,1307729808,1307729810
369352585,1366947274,3011900494
1195213852,1195212943,1195214258
369339416,1990773473,1990773471,1367540938
2443190250,2438461950,2438461945,2443913953
944460730,944460974,944461211
530553839,530553837,530553843
1377294690,1391221818,1408128004
482815817,1307729834,482815816
2013213354,2013213358,2013213349
2638831057,2638831060,2638831050
2433372062,426634695,800954690
1238947182,1238947961,1238946766
1241167527,1241167482,1241167577
530553944,530553938,530553945
846113366,5323438018,250586980,846113272,2080083938
2665425926,1072503549,1234377759
1834471593,1834471590,1834471610
1366947324,369348992,1366947326
2649762753,2649762754,2649762750
2411842472,1225471577,2411842470,2411842507
1909502176,1307729854,1942357470
1901946679,1901946677,301945574
2607874072,1331908684,1097842926
1139109666,1139109432,1139109679
1173893262,1173893238,1173893253
289468949,1519994776,1238946446
1234362903,1163242040,1234362910
2757848572,2757848570,2757848574
762550696,741390442,762550717
1245872058,1245871940,1245871856
1849714121,1849714151,1849713991
2906626080,2906626081,2906626079
1072503556,1072503464,1072503573
5239276159,2451243252,2451243248
1420851399,1420851396,1988287015
3956856966,2418024043,1227927261
1839743007,1839742997
2269325784,2269325788,2269325780
3692808645,3692808644,3692808646
4384782737,4384782736,4384782738
759566826,759566803,1227585820,759566838
1234589114,1234589046,1234588940
1831721029,1831721031,1831721027
2386250268,2386250260,2386250278,2386250293
1226617663,1366947208,128507999,1226617604
1375702836,1375673065,1369810495
1193867670,249716588,1547532459
1716439130,1716439123,1716439235
2902118889,2902118878,2902118891,2902118886
2050064404,2050064399,2050064407
474411920,1228098186,1111865130
704341942,704341944,423808820,1234588994
797481809,1821311019,538467238
1227577578,1227577529,1227577586
1166155439,1166155433,1166155431
223424093,223424091,5189856728
1394477978,223443836,697304854
1788278485,1788278488,1788278484
1141907400,1203081940,1141907321,1141907352
611765937,1139602359,2178021792,611765936
1899614139,1899614140,1899614146
2154781852,2154781853,2154781851
251946993,251946994,704341939
1088211819,1088211713,1088211942
1096508870,1096508951,1096508825
1096523602,1179157880,1179158791
1203081577,1203081674,1203082143,1203082085
1211531020,5239276154,1211531015,2669674036
944460747,2032405568,2900426030,2900415192
611763824,494786852,2401122808
1821311199,1821311201,1821311195
1083722731,1227715719,4724645488
223433939,3816689073,1901716873
1088194689,1088194792,1088194740
1179158807,1179157223,1179157585,1179158100,1179158326
2081759503,1235902130,1235902137
2270324299,2270324242,2270324275
3218539395,3218559278,3448891647
778510713,778510559,778510297
223406341,251946608,1227577562
3797183143,3797183142,3797183144
1821311105,1821311107,1821311103
1163214671,1163241690,1186967840
426640312,369332382,369332383,413387599,1228990115
1108820989,1988287038,1113245479
1431540370,2361943242,2361943252
1716419548,1716419288,1716419381
1989824032,1989824026,1989824028,1989824035,1989824039
1252684054,1252684091,1252684076
5358952294,5358952293,5358952295
1849713991,1849714121
1075068802,1075068789,1075068702
369341937,1227592942,1227592926,1367540923
1280119542,1280119545
2270324284,2270324255,2270324228
1141826475,2408464864,2408464921
1115081200,2010381803,423806026,1430828411
1103057318,1103057328,1103057331
1203082587,1203082151,1203081365
1174175207,1174175277,2073155246
289467647,1084293818,289467648
5255649698,5255649697,5255649699
1088211910,944461111,1088211638,1121243251,1088211759
1990688429,1990688430,1329268131
1185574050,1185574059,1185574070
3230132809,3225950280,3225950279
5214567874,5214567873,5214567875
1234589046,1028387936,1028388659,1234589114
3864855162,289367510,984247783
5214567892,5214567891,5214567876
1366947433,474411958,1366947437
1115082288,1115081230,1115081166,1823854473
2722938657,1282424728,767150861
2443913953,2443190250,317513746
369333326,1101742778,1107382805,1161944341,1166156047
1431596834,1133541701,423196250
1141907306,1141907341,2386026812,2386026743,1141907403
2375336245,828590223,1333721054
1788278663,1394511294
249698830,249698829,252462505
1382840075,1364273643,2285561077
764343204,2105722964,800954284
1084293133,1084293103,1084293842
1821311173,1821311176,1821311171
1073536408,3562896032,1073536289
1428774851,1424873146,1096523375
1185617506,1185617525,1185617522
1245603193,1245604123,1245602447
611751562,611751561,1139602215
2154782942,2154782903,2154782949
423202709,762550719,1241977389,884802273
1988286991,2381121003,870542095
1207201185,1207201210,1207201173
1831721041,1387064080,1821311233,1831721052
2110432869,2110432872,2110432875
870542131,1129246325,870542108
1087904258,2657293359,1478959038,2721663032
223424049,223424047,1899614209
2386250171,2386250157,2386250186
1990754243,1990754241,1228874819
1073587076,1106239757,518699511
1141764908,1141764949
